V:(1/2,1/2,w)|V₁(1)⊕V₄(1)|V₂(1)⊕V₃(1)|V₅(2)|V₅(2)|V₂(1)⊕V₃(1)|V₁(1)⊕V₄(1)|V₅(2)|V₅(2)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₇ˢ(2)|V₆ˢ(2)|V₇ˢ(2)|V₆ˢ(2)|V₆ˢ(2)|V₇ˢ(2)|V₆ˢ(2)|V₇ˢ(2)|V₆ˢ(2)⊕V₇ˢ(2)|V₆ˢ(2)⊕V₇ˢ(2)
W:(0,1/2,w)|W₁(1)⊕W₂(1)|W₁(1)⊕W₂(1)|W₃(1)⊕W₄(1)|W₃(1)⊕W₄(1)|W₃(1)⊕W₄(1)|W₃(1)⊕W₄(1)|W₁(1)⊕W₂(1)|W₁(1)⊕W₂(1)|W₁(1)⊕W₂(1)⊕W₃(1)⊕W₄(1)|W₁(1)⊕W₂(1)⊕W₃(1)⊕W₄(1)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|W₅ˢ(2)|2W₅ˢ(2)|2W₅ˢ(2)
B:(0,v,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|C₃ˢ(1)⊕C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)
F:(u,1/2,w)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|F₃ˢ(1)⊕F₄ˢ(1)|2F₃ˢ(1)⊕2F₄ˢ(1)|2F₃ˢ(1)⊕2F₄ˢ(1)
S:(u,u,1/2)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|S₃ˢ(1)⊕S₄ˢ(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|2S₃ˢ(1)⊕2S₄ˢ(1)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)
T:(u,1/2,1/2)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|T₃ˢ(1)⊕T₄ˢ(1)|2T₃ˢ(1)⊕2T₄ˢ(1)|2T₃ˢ(1)⊕2T₄ˢ(1)
U:(0,v,1/2)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|U₃ˢ(1)⊕U₄ˢ(1)|2U₃ˢ(1)⊕2U₄ˢ(1)|2U₃ˢ(1)⊕2U₄ˢ(1)
Y:(u,1/2,0)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|Y₁(1)⊕Y₂(1)|2Y₁(1)⊕2Y₂(1)|2Y₁(1)⊕2Y₂(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|Y₃ˢ(1)⊕Y₄ˢ(1)|2Y₃ˢ(1)⊕2Y₄ˢ(1)|2Y₃ˢ(1)⊕2Y₄ˢ(1)
D:(u,v,0)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|4D₂ˢ(1)|4D₂ˢ(1)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|4E₂ˢ(1)|4E₂ˢ(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)
