M:(1/2,0,0)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)
Δ:(0,0,w)|Δ₁(1)⊕Δ₂(1)|2Δ₃(2)|Δ₁(1)⊕Δ₂(1)|2Δ₃(2)|2Δˢ₆(2)|2Δˢ₄(1)⊕2Δˢ₅(1)|2Δˢ₆(2)|2Δˢ₄(1)⊕2Δˢ₅(1)
P:(1/3,1/3,w)|P₁(1)⊕P₂(1)|2P₃(2)|P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|2Pˢ₆(2)|2Pˢ₄(1)⊕2Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₅(1)⊕Pˢ₆(2)|2Pˢ₆(2)
PA:(-1/3,-1/3,-w)|PA₁(1)⊕PA₂(1)|2PA₃(2)|PA₃(2)|PA₁(1)⊕PA₂(1)⊕PA₃(2)|2PAˢ₆(2)|2PAˢ₄(1)⊕2PAˢ₅(1)|PAˢ₄(1)⊕PAˢ₅(1)⊕PAˢ₆(2)|2PAˢ₆(2)
C:(u,u,w)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)
Λ:(u,u,0)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λˢ₃(1)⊕2Λˢ₄(1)|2Λˢ₃(1)⊕2Λˢ₄(1)|2Λˢ₃(1)⊕2Λˢ₄(1)|2Λˢ₃(1)⊕2Λˢ₄(1)
Q:(u,u,1/2)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|Q₁(1)⊕Q₂(1)|2Q₁(1)⊕2Q₂(1)|2Qˢ₃(1)⊕2Qˢ₄(1)|2Qˢ₃(1)⊕2Qˢ₄(1)|2Qˢ₃(1)⊕2Qˢ₄(1)|2Qˢ₃(1)⊕2Qˢ₄(1)
U:(1/2,0,w)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2Uˢ₃(1)⊕2Uˢ₄(1)|2Uˢ₃(1)⊕2Uˢ₄(1)|2Uˢ₃(1)⊕2Uˢ₄(1)|2Uˢ₃(1)⊕2Uˢ₄(1)
B:(u,v,0)|2B₁(1)|4B₁(1)|2B₁(1)|4B₁(1)|4Bˢ₂(1)|4Bˢ₂(1)|4Bˢ₂(1)|4Bˢ₂(1)
D:(u,0,w)|2D₁(1)|4D₁(1)|2D₁(1)|4D₁(1)|4Dˢ₂(1)|4Dˢ₂(1)|4Dˢ₂(1)|4Dˢ₂(1)
E:(u,v,1/2)|2E₁(1)|4E₁(1)|2E₁(1)|4E₁(1)|4Eˢ₂(1)|4Eˢ₂(1)|4Eˢ₂(1)|4Eˢ₂(1)
Ω:(u,v,w)|2Ω₁(1)|4Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)
R:(u,0,1/2)|R₁R₁(2)|2R₁R₁(2)|R₁R₁(2)|2R₁R₁(2)|2Rˢ₂Rˢ₂(2)|2Rˢ₂Rˢ₂(2)|2Rˢ₂Rˢ₂(2)|2Rˢ₂Rˢ₂(2)
Σ:(u,0,0)|2Σ₁(1)|4Σ₁(1)|2Σ₁(1)|4Σ₁(1)|4Σˢ₂(1)|4Σˢ₂(1)|4Σˢ₂(1)|4Σˢ₂(1)
