B:(0,v,1/2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₁(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)|2B₂ˢB₄ˢ(2)⊕2B₃ˢB₅ˢ(2)
C:(u,1/2,0)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)|2C₅ˢC₅ˢ(4)
D:(1/2,v,0)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₁(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)|2D₂ˢD₄ˢ(2)⊕2D₃ˢD₅ˢ(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
E:(u,1/2,1/2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₁(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)|2E₂ˢE₃ˢ(2)⊕2E₄ˢE₅ˢ(2)
G:(1/2,0,w)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₁(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)|2G₂ˢG₄ˢ(2)⊕2G₃ˢG₅ˢ(2)
H:(0,1/2,w)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)|2H₂ˢH₅ˢ(2)⊕2H₃ˢH₄ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₃(1)⊕2Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)
P:(1/2,v,1/2)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|P₁(1)⊕P₂(1)⊕P₃(1)⊕P₄(1)|4P₅ˢ(2)|4P₅ˢ(2)|4P₅ˢ(2)|4P₅ˢ(2)|4P₅ˢ(2)|4P₅ˢ(2)
Q:(1/2,1/2,w)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)|2Q₅ˢQ₅ˢ(4)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)
K:(0,v,w)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)
L:(1/2,v,w)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|4L₃ˢL₄ˢ(2)|4L₃ˢL₄ˢ(2)|4L₃ˢL₄ˢ(2)|4L₃ˢL₄ˢ(2)|4L₃ˢL₄ˢ(2)|4L₃ˢL₄ˢ(2)
M:(u,0,w)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)
N:(u,1/2,w)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)|2N₃ˢN₃ˢ(2)⊕2N₄ˢN₄ˢ(2)
V:(u,v,0)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)|4V₃ˢV₄ˢ(2)
W:(u,v,1/2)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|2W₁(1)⊕2W₂(1)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
