P:(1/3,1/3,w)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₃(2)|2P₃(2)|2P₃(2)|2P₁(1)⊕2P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|2P₄ˢ(1)⊕2P₅ˢ(1)|2P₆ˢ(2)|2P₆ˢ(2)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕2P₆ˢ(2)|4P₆ˢ(2)|2P₄ˢ(1)⊕2P₅ˢ(1)⊕4P₆ˢ(2)
U:(1/2,0,w)|U₁(1)⊕U₂(1)|U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)|2U₃(1)⊕2U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|U₁(1)⊕U₂(1)⊕2U₃(1)⊕2U₄(1)|2U₁(1)⊕2U₂(1)⊕U₃(1)⊕U₄(1)|2U₅ˢ(2)|2U₅ˢ(2)|2U₅ˢ(2)|4U₅ˢ(2)|4U₅ˢ(2)|6U₅ˢ(2)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4C₁(1)⊕4C₂(1)|3C₁(1)⊕3C₂(1)|3C₁(1)⊕3C₂(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|4C₃ˢ(1)⊕4C₄ˢ(1)|4C₃ˢ(1)⊕4C₄ˢ(1)|6C₃ˢ(1)⊕6C₄ˢ(1)
D:(u,0,w)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|3D₁(1)⊕3D₂(1)|3D₁(1)⊕3D₂(1)|2D₃ˢ(1)⊕2D₄ˢ(1)|2D₃ˢ(1)⊕2D₄ˢ(1)|2D₃ˢ(1)⊕2D₄ˢ(1)|4D₃ˢ(1)⊕4D₄ˢ(1)|4D₃ˢ(1)⊕4D₄ˢ(1)|6D₃ˢ(1)⊕6D₄ˢ(1)
Λ:(u,u,0)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|4Λ₁(1)⊕4Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)|4Λ₃ˢ(1)⊕4Λ₄ˢ(1)|4Λ₃ˢ(1)⊕4Λ₄ˢ(1)|6Λ₃ˢ(1)⊕6Λ₄ˢ(1)
Q:(u,u,1/2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|4Q₁Q₂(2)|3Q₁Q₂(2)|3Q₁Q₂(2)|2Q₃ˢQ₄ˢ(2)|2Q₃ˢQ₄ˢ(2)|2Q₃ˢQ₄ˢ(2)|4Q₃ˢQ₄ˢ(2)|4Q₃ˢQ₄ˢ(2)|6Q₃ˢQ₄ˢ(2)
R:(u,0,1/2)|R₁R₂(2)|R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|2R₁R₂(2)|4R₁R₂(2)|3R₁R₂(2)|3R₁R₂(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|4R₃ˢR₄ˢ(2)|4R₃ˢR₄ˢ(2)|6R₃ˢR₄ˢ(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|4Σ₁(1)⊕4Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)|6Σ₃ˢ(1)⊕6Σ₄ˢ(1)
B:(u,v,0)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|8B₁(1)|6B₁(1)|6B₁(1)|4B₂ˢ(1)|4B₂ˢ(1)|4B₂ˢ(1)|8B₂ˢ(1)|8B₂ˢ(1)|12B₂ˢ(1)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|4E₁(1)|8E₁(1)|6E₁(1)|6E₁(1)|4E₂ˢ(1)|4E₂ˢ(1)|4E₂ˢ(1)|8E₂ˢ(1)|8E₂ˢ(1)|12E₂ˢ(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|6Ω₁(1)|6Ω₁(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)|8Ω₂ˢ(1)|8Ω₂ˢ(1)|12Ω₂ˢ(1)
