B:(0,v,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₃ˢ(1)⊕2B₄ˢ(1)|4B₃ˢ(1)⊕4B₄ˢ(1)
C:(u,u,w)|2C₁(1)|2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|4C₃ˢ(1)⊕4C₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|4Δ₃ˢ(1)⊕4Δ₄ˢ(1)
F:(u,1/2,w)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|2F₁(1)⊕2F₂(1)|2F₁(1)⊕2F₂(1)|2F₃ˢ(1)⊕2F₄ˢ(1)|4F₃ˢ(1)⊕4F₄ˢ(1)
S:(u,u,1/2)|2S₁(1)|2S₂(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|2S₁(1)⊕2S₂(1)|2S₁(1)⊕2S₂(1)|2S₃ˢ(1)⊕2S₄ˢ(1)|4S₃ˢ(1)⊕4S₄ˢ(1)
Σ:(u,u,0)|2Σ₁(1)|2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)
T:(u,1/2,1/2)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|T₁(1)⊕T₂(1)|2T₁(1)⊕2T₂(1)|2T₁(1)⊕2T₂(1)|2T₃ˢ(1)⊕2T₄ˢ(1)|4T₃ˢ(1)⊕4T₄ˢ(1)
U:(0,v,1/2)|U₁U₂(2)|U₁U₂(2)|U₁U₂(2)|U₁U₂(2)|2U₁U₂(2)|2U₁U₂(2)|2U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)
Y:(u,1/2,0)|Y₁Y₂(2)|Y₁Y₂(2)|Y₁Y₂(2)|Y₁Y₂(2)|2Y₁Y₂(2)|2Y₁Y₂(2)|2Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)
D:(u,v,0)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|4D₂ˢ(1)|8D₂ˢ(1)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|4E₂ˢ(1)|8E₂ˢ(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₂ˢ(1)|8Ω₂ˢ(1)
